,ID,Name
254860,Funhe2EKm020234,
254861,Funhe2EKm020234t1,Mesoderm development candidate (87%T)
254869,Funhe2EKm020235t1,"General transcription factor IIIC, polypeptide 1, alpha 220kDa (63%P)"
254868,Funhe2EKm020235,
142593,Funhe2EKm008899t1,Dehydrogenase/reductase SDR family member (100%T)
142592,Funhe2EKm008899,
142605,Funhe2EKm008902t1,TE: Reverse transcriptase (76%Z)
142604,Funhe2EKm008902,
142509,Funhe2EKm008890t1,Pipecolic acid oxidase (100%P)
142508,Funhe2EKm008890,
142502,Funhe2EKm008889,
142499,Funhe2EKm008886t1,Uncharacterized protein
142498,Funhe2EKm008886,
142503,Funhe2EKm008889t1,Uncharacterized protein
142422,Funhe2EKm008885t1,Myosin XVIIIA (92%P)
142421,Funhe2EKm008885,
142576,Funhe2EKm008898t1,Dehydrogenase/reductase SDR family member (96%P)
142575,Funhe2EKm008898t1,Dehydrogenase/reductase SDR family member (96%P)
142574,Funhe2EKm008898,
142541,Funhe2EKm008897t1,PHD finger protein (100%P)
142540,Funhe2EKm008897,
142524,Funhe2EKm008892,
142525,Funhe2EKm008892t1,"Nuclease HARBI1, putative (30%U)"
142533,Funhe2EKm008896t1,TE: Polyprotein (77%T)
142532,Funhe2EKm008896,
142529,Funhe2EKm008893t1,Unknown
142528,Funhe2EKm008893,
254884,Funhe2EKm020236t1,Brain-specific serine protease 4 (94%T)
254883,Funhe2EKm020236,
254899,Funhe2EKm020238t1,G-protein coupled receptor (100%P)
254898,Funhe2EKm020238,
254907,Funhe2EKm020240t1,Uncharacterized protein (62%M)
254906,Funhe2EKm020240,
254911,Funhe2EKm020241t1,"REX2, RNA exonuclease 2 (98%P)"
254910,Funhe2EKm020241,
142853,Funhe2EKm008914,
142854,Funhe2EKm008914t1,"Mdm2, transformed 3T3 cell double minute 2, p53 binding protein (mouse) binding protein, 104kDa (100%P)"
142919,Funhe2EKm008916,
142920,Funhe2EKm008916t1,Bifunctional apoptosis regulator (39%P)
142901,Funhe2EKm008915,
142902,Funhe2EKm008915t1,"Syntrophin, beta 1 (dystrophin-associated protein A1, 59kDa, basic component 1) (100%M)"
142686,Funhe2EKm008909t1,PTK2 protein tyrosine kinase 2 (97%P)
142685,Funhe2EKm008909,
142677,Funhe2EKm008908t1,Prostate stem cell antigen (66%P)
142676,Funhe2EKm008908,
142634,Funhe2EKm008906t1,Integrin beta-1 (98%P)
142633,Funhe2EKm008906,
142615,Funhe2EKm008905t1,MRS2 magnesium homeostasis factor (100%M)
142614,Funhe2EKm008905,
142644,Funhe2EKm008907t1,Cleft lip and palate transmembrane protein 1 (98%P)
142643,Funhe2EKm008907,
142804,Funhe2EKm008913t1,Zinc finger and AT hook domain containing (99%M)
142803,Funhe2EKm008913,
142791,Funhe2EKm008912t1,"Tyrosine phosphatase type IVA, member (98%T)"
142790,Funhe2EKm008912,
142754,Funhe2EKm008910t1,Uncharacterized protein
142753,Funhe2EKm008910,
142764,Funhe2EKm008911,
142765,Funhe2EKm008911t1,N-myc downstream regulated (100%P)
254921,Funhe2EKm020245t1,monoacylglycerol O-acyltransferase 1 (74%P)
254920,Funhe2EKm020245,
254916,Funhe2EKm020244,
254917,Funhe2EKm020244t1,Monoacylglycerol O-acyltransferase 1 (100%P)
254128,Funhe2EKm020097t1,Monoacylglycerol O-acyltransferase 1 (100%P)
254126,Funhe2EKm020097,
254928,Funhe2EKm020246,
254929,Funhe2EKm020246t1,5-hydroxytryptamine receptor 1F (100%P)
254947,Funhe2EKm020248t1,Neoverrucotoxin subunit beta (62%P)
254946,Funhe2EKm020248,
254933,Funhe2EKm020247t1,Unknown
254932,Funhe2EKm020247,
254955,Funhe2EKm020250t1,Znf420 protein (64%P)
254954,Funhe2EKm020250,
116552,Funhe2EKm020252t1,Serine/threonine-protein kinase 10 (82%P)
116550,Funhe2EKm020252,
254963,Funhe2EKm020254t1,Unknown
254962,Funhe2EKm020254,
143038,Funhe2EKm008927t1,Charged multivesicular body protein 4b (100%T)
143037,Funhe2EKm008927,
143049,Funhe2EKm008928,
143050,Funhe2EKm008928t1,Uncharacterized protein
143053,Funhe2EKm008929,
143027,Funhe2EKm008926,
143028,Funhe2EKm008926t1,Chromosome 20 open reading frame (89%P)
143054,Funhe2EKm008929t1,Adenosylhomocysteinase B (88%M)
143083,Funhe2EKm008935,
143084,Funhe2EKm008935t1,Unknown
143061,Funhe2EKm008930,
143062,Funhe2EKm008930t1,Adenosylhomocysteinase (14%U)
143067,Funhe2EKm008933,
143068,Funhe2EKm008933t1,Envelope protein (Env) (85%M)
143071,Funhe2EKm008934,
143072,Funhe2EKm008934t1,Sphingomyelin phosphodiesterase 4 (26%U)
142951,Funhe2EKm008920t1,Uncharacterized protein
142957,Funhe2EKm008921t1,Unknown
142950,Funhe2EKm008920,
142961,Funhe2EKm008923t1,Metastasis suppressor protein (77%M)
142960,Funhe2EKm008923,
142940,Funhe2EKm008919t1,Transcriptional regulator Myc-A (100%M)
142939,Funhe2EKm008919,
142934,Funhe2EKm008918t1,Uncharacterized protein (85%C)
142933,Funhe2EKm008918,
142928,Funhe2EKm008917t1,ERGIC and golgi (100%M)
142927,Funhe2EKm008917,
142956,Funhe2EKm008921,
143000,Funhe2EKm008925,
143001,Funhe2EKm008925t1,DEP domain-containing protein (100%M)
142985,Funhe2EKm008924,
142986,Funhe2EKm008924t1,Metastasis suppressor protein (72%T)
254975,Funhe2EKm020256t1,si:dkey-9p20.18 (28%Z)
254974,Funhe2EKm020256,
254969,Funhe2EKm020255t1,Uncharacterized protein
254968,Funhe2EKm020255,
254978,Funhe2EKm020257,
254979,Funhe2EKm020257t1,phospholipase A2-activating protein (14%T)
254995,Funhe2EKm020261,
254997,Funhe2EKm020261t1,Zinc finger protein 226 (72%Z)
254990,Funhe2EKm020259t1,HECT domain and RCC1 domain protein (84%Z)
254988,Funhe2EKm020259,
214861,Funhe2EKm015078t1,Zinc finger protein 605 (54%U)
214859,Funhe2EKm015078,
255002,Funhe2EKm020263,
255003,Funhe2EKm020263t1,TE: Pol polyprotein (52%Z)
143135,Funhe2EKm008938,
143093,Funhe2EKm008936,
143094,Funhe2EKm008936t1,"Family with sequence similarity 180, member A (98%P)"
143103,Funhe2EKm008937,
143104,Funhe2EKm008937t1,"Sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C (100%M)"
143163,Funhe2EKm008939,
143164,Funhe2EKm008939t1,Guanine nucleotide-binding protein G(i) subunit alpha-1 (80%P)
143182,Funhe2EKm008940,
143183,Funhe2EKm008940t1,"Membrane associated guanylate kinase, WW and PDZ domain containing (60%P)"
143188,Funhe2EKm008941,
143189,Funhe2EKm008941t1,Pax4 transcription factor (65%M)
143136,Funhe2EKm008938t1,CD36 molecule (thrombospondin receptor) (99%P)
255022,Funhe2EKm020265,
255028,Funhe2EKm020266,
255023,Funhe2EKm020265t1,Uncharacterized protein
255037,Funhe2EKm020268,
255030,Funhe2EKm020266t1,"H-2 class II histocompatibility antigen, E-D alpha chain (93%P)"
255038,Funhe2EKm020268t1,Uncharacterized protein
255043,Funhe2EKm020270,
255044,Funhe2EKm020270t1,Zinc finger protein 226 (59%Z)
233069,Funhe2EKm017384,
233071,Funhe2EKm017384t1,Zinc finger protein 226 (94%M)
143197,Funhe2EKm008944t1,Neurofibromin truncated (91%P)
143321,Funhe2EKm008956,
143322,Funhe2EKm008956t1,II (29%U)
143312,Funhe2EKm008948t1,"TE: CDD: RT_nLTR_like, RT_nLTR: Non-LTR (long terminal repeat) retrotransposon and (73%C)"
143315,Funhe2EKm008953,
143311,Funhe2EKm008948,
143316,Funhe2EKm008953t1,Uncharacterized protein
143326,Funhe2EKm008957t1,Unknown
143329,Funhe2EKm008960,
143330,Funhe2EKm008960t1,Uncharacterized protein
143193,Funhe2EKm008943t1,Uncharacterized protein
143192,Funhe2EKm008943,
143325,Funhe2EKm008957,
143307,Funhe2EKm008947,
143308,Funhe2EKm008947t1,Uncharacterized protein
143196,Funhe2EKm008944,
143298,Funhe2EKm008945,
143299,Funhe2EKm008945t1,Serine-rich adhesin for platelets (48%M)
143302,Funhe2EKm008946,
143303,Funhe2EKm008946t1,Uncharacterized protein
255051,Funhe2EKm014619,
255048,Funhe2EKm020272t1,Ig heavy chain V-III region VH26 (100%M)
255047,Funhe2EKm020272,
255053,Funhe2EKm014619t1,Ig heavy chain V-III region VH26 (98%T)
255059,Funhe2EKm020273,
255060,Funhe2EKm020273t1,exocyst complex component 3 (6%P)
248224,Funhe2EKm020274,
248226,Funhe2EKm020274t1,Ig heavy chain V-III region VH26 (63%M)
255065,Funhe2EKm020276t1,CDD: Uncharacterized protein function DUF2580 (71%P)
255064,Funhe2EKm020276,
143371,Funhe2EKm008964,
143372,Funhe2EKm008964t1,WW domain-containing adapter protein with coiled-coil (92%T)
143423,Funhe2EKm008966,
143424,Funhe2EKm008966t1,BMP and activin membrane-bound inhibitor (100%P)
143434,Funhe2EKm008967t1,BMP and activin membrane-bound inhibitor homolog (Xenopus laevis) (84%T)
143433,Funhe2EKm008967,
128533,Funhe2EKm007851,
143339,Funhe2EKm008962,
143336,Funhe2EKm008961t1,Zinc finger MYM-type protein 1 (12%U)
143340,Funhe2EKm008962t1,"Membrane protein, palmitoylated 7 (MAGUK p55 subfamily member 7) (99%S)"
128535,Funhe2EKm007851t1,BMP and activin membrane-bound inhibitor (18%U)
143335,Funhe2EKm008961,
255079,Funhe2EKm020279,
255076,Funhe2EKm020278t1,Replicase/helicase/endonuclease (77%S)
255075,Funhe2EKm020278,
255071,Funhe2EKm020277t1,Uncharacterized protein
255070,Funhe2EKm020277,
255080,Funhe2EKm020279t1,Uncharacterized protein
255083,Funhe2EKm020280,
255084,Funhe2EKm020280t1,Zinc finger and BTB domain-containing protein (79%M)
255092,Funhe2EKm020281,
255093,Funhe2EKm020281t1,si:ch211-238e22.2 (22%Z)
255126,Funhe2EKm020283,
255118,Funhe2EKm020282,
255119,Funhe2EKm020282t1,Uncharacterized protein
255127,Funhe2EKm020283t1,Uncharacterized protein
143659,Funhe2EKm008980t1,ADP-ribosyl cyclase (100%P)
143658,Funhe2EKm008980,
143440,Funhe2EKm008968,
143441,Funhe2EKm008968t1,Cyclin-dependent kinase 13 (100%M)
143679,Funhe2EKm008982t1,Inositol(myo)-1(or 4)-monophosphatase (100%P)
143678,Funhe2EKm008982,
143518,Funhe2EKm008971t1,F-box and leucine-rich repeat protein (100%P)
143517,Funhe2EKm008971,
143528,Funhe2EKm008972t1,TNFAIP3-interacting protein (92%M)
143527,Funhe2EKm008972,
143484,Funhe2EKm008970t1,Mediator of RNA polymerase II transcription subunit (100%P)
143483,Funhe2EKm008970,
143474,Funhe2EKm008969t1,v-ral simian leukemia viral oncogene A (ras related) (100%T)
143473,Funhe2EKm008969,
143549,Funhe2EKm008973,
143623,Funhe2EKm008978t1,ADP-ribosyl cyclase 1 (45%M)
143622,Funhe2EKm008978t1,ADP-ribosyl cyclase 1 (45%M)
143621,Funhe2EKm008978,
143604,Funhe2EKm008977t1,ADP-ribosyl cyclase (87%M)
143603,Funhe2EKm008977,
143636,Funhe2EKm008979t1,ADP-ribosyl cyclase (87%M)
143635,Funhe2EKm008979,
143561,Funhe2EKm008974t1,ADP-ribosyl cyclase (93%P)
143551,Funhe2EKm008973t1,ADP-ribosyl cyclase (83%P)
143550,Funhe2EKm008973t1,ADP-ribosyl cyclase (83%P)
143560,Funhe2EKm008974,
143574,Funhe2EKm008975,
143575,Funhe2EKm008975t1,ADP-ribosyl cyclase (100%T)
143591,Funhe2EKm008976t1,ADP-ribosyl cyclase 1 (47%M)
143590,Funhe2EKm008976,
255130,Funhe2EKm020284,
255131,Funhe2EKm020284t1,Protoporphyrinogen oxidase (40%P)
255138,Funhe2EKm020285,
255139,Funhe2EKm020285t1,Zinc finger and SCAN domain-containing protein (78%C)
255148,Funhe2EKm020286t1,RNA-binding protein (84%C)
255147,Funhe2EKm020286,
143858,Funhe2EKm008998t1,Fibroblast growth factor (100%P)
143857,Funhe2EKm008998,
143764,Funhe2EKm008990,
143766,Funhe2EKm008990t1,Uncharacterized protein
143765,Funhe2EKm008990t1,Uncharacterized protein
143772,Funhe2EKm008992t1,Unknown
143694,Funhe2EKm008983t1,Transcription factor Ovo 1 (100%T)
143693,Funhe2EKm008983,
143872,Funhe2EKm008999t1,"Dopachrome tautomerase (dopachrome delta-isomerase, tyrosine-related protein 2) (100%P)"
143870,Funhe2EKm008999,
143778,Funhe2EKm008993t1,Uncharacterized protein
143834,Funhe2EKm008997t1,"Cholinergic receptor, nicotinic, beta 1 (muscle) (100%P)"
143807,Funhe2EKm008996,
143808,Funhe2EKm008996t1,"Cholinergic receptor, nicotinic, beta 1 (muscle) (100%P)"
143833,Funhe2EKm008997,
143777,Funhe2EKm008993,
143789,Funhe2EKm008994,
143790,Funhe2EKm008994t1,Uncharacterized protein (100%M)
143797,Funhe2EKm008995,
143798,Funhe2EKm008995t1,Claudin-7-A (100%S)
143771,Funhe2EKm008992,
143707,Funhe2EKm008984,
143737,Funhe2EKm008986,
143738,Funhe2EKm008986t1,Prostaglandin D2 receptor (99%P)
143742,Funhe2EKm008987,
143743,Funhe2EKm008987t1,G-protein coupled receptor (98%P)
143748,Funhe2EKm008988,
143749,Funhe2EKm008988t1,UDP-glucuronosyltransferase 2B15 (95%M)
143732,Funhe2EKm008985t1,Prostaglandin D2 receptor (99%P)
143731,Funhe2EKm008985,
143753,Funhe2EKm008989,
143708,Funhe2EKm008984t1,Crossover junction endonuclease MUS81 (100%P)
214745,Funhe2EKm008991t1,Meprin A subunit beta (96%P)
214743,Funhe2EKm008991,
143754,Funhe2EKm008989t1,Placenta-specific gene 8 protein (100%P)
255153,Funhe2EKm020289t1,nuclear pore membrane glycoprotein 210 (13%M)
255151,Funhe2EKm020289,
88420,Funhe2EKm005295t1,Uncharacterized protein
255167,Funhe2EKm020329,
244671,Funhe2EKm018634t1,Nonclassical MHC class I antigen (94%P)
255169,Funhe2EKm020329t1,Zinc finger protein (77%T)
255178,Funhe2EKm020292,
88418,Funhe2EKm005295,
255179,Funhe2EKm020292t1,Major histocompatibility complex class I-related gene protein (66%U)
244669,Funhe2EKm018634,
143936,Funhe2EKm009003,
143937,Funhe2EKm009003t1,G-protein coupled receptor 116 (86%T)
143891,Funhe2EKm020358,
144014,Funhe2EKm009008,
144015,Funhe2EKm009008t1,Uncharacterized protein (70%T)
144018,Funhe2EKm009009,
144019,Funhe2EKm009009t1,Tumor necrosis factor receptor superfamily member (100%T)
144005,Funhe2EKm009007t1,Uncharacterized protein
144004,Funhe2EKm009007,
143986,Funhe2EKm009005,
143987,Funhe2EKm009005t1,Uncharacterized protein
143911,Funhe2EKm009001t1,Uncharacterized protein (81%C)
143910,Funhe2EKm009001,
143893,Funhe2EKm020358t1,"G-protein coupled receptor 116, putative (27%U)"
143979,Funhe2EKm009004t1,Uncharacterized protein
143978,Funhe2EKm009004,
144035,Funhe2EKm009010,
144036,Funhe2EKm009010t1,CD2-associated protein (100%M)
144107,Funhe2EKm009013,
144108,Funhe2EKm009013t1,52 kDa repressor of the inhibitor of the protein kinase (100%T)
144076,Funhe2EKm009011t1,Unknown
144114,Funhe2EKm009014,
144115,Funhe2EKm009014t1,Uncharacterized protein
144075,Funhe2EKm009011,
144100,Funhe2EKm009012,
144101,Funhe2EKm009012t1,52 kDa repressor of the inhibitor of the protein kinase (100%T)
255187,Funhe2EKm020295t1,eukaryotic translation initiation factor 2-alpha kinase 2 (11%P)
255186,Funhe2EKm020295,
255195,Funhe2EKm020298t1,Paired box protein Pax-2a (74%P)
255194,Funhe2EKm020298,
255200,Funhe2EKm020300t1,rabphilin 3A homolog (mouse) (50%P)
255198,Funhe2EKm020300,
255220,Funhe2EKm020301,
255221,Funhe2EKm020301t1,Uncharacterized protein
28954,Funhe2EKm001617,
28947,Funhe2EKm001615t1,LIM domain transcription factor LMO4 (99%P)
28946,Funhe2EKm001615,
28901,Funhe2EKm001611t1,Cysteine conjugate-beta lyase 2 (100%P)
28900,Funhe2EKm001611,
28894,Funhe2EKm001610t1,LRRC8C protein (87%T)
28893,Funhe2EKm001610,
28932,Funhe2EKm001613t1,E3 ubiquitin-protein ligase MARCH4 (74%M)
28931,Funhe2EKm001613,
28955,Funhe2EKm001617t1,Heparan sulfate 2-O-sulfotransferase 1 (100%T)
28977,Funhe2EKm001620t1,High density lipoprotein binding protein (100%P)
28976,Funhe2EKm001620,
28972,Funhe2EKm001619t1,Transcription factor Sox-14 (100%P)
28971,Funhe2EKm001619,
144314,Funhe2EKm009026,
144309,Funhe2EKm009025t1,Gap junction alpha-10 protein (100%T)
144308,Funhe2EKm009025,
144315,Funhe2EKm009026t1,Ankyrin repeat domain-containing protein (98%P)
144189,Funhe2EKm009018,
144176,Funhe2EKm009017t1,"Leucine-rich repeat, immunoglobulin domain and transmembrane domain-containing protein 3 (92%M)"
144175,Funhe2EKm009017,
144190,Funhe2EKm009018t1,Chromosome 4 open reading frame (100%P)
144196,Funhe2EKm009019t1,JNK1/MAPK8-associated membrane protein (100%P)
144195,Funhe2EKm009019,
144124,Funhe2EKm009015,
144125,Funhe2EKm009015t1,Coiled-coil domain-containing protein 85C (43%U)
144131,Funhe2EKm009016,
144132,Funhe2EKm009016t1,Glutamyl aminopeptidase (aminopeptidase A) (97%P)
144211,Funhe2EKm009020,
144212,Funhe2EKm009020t1,G-protein coupled receptor (93%P)
144267,Funhe2EKm009023t1,Mitogen-activated protein kinase kinase kinase (100%P)
144266,Funhe2EKm009023,
144297,Funhe2EKm009024t1,Transcription regulator protein BACH2 (100%P)
144296,Funhe2EKm009024,
144224,Funhe2EKm009022t1,Diaphanous (100%P)
144220,Funhe2EKm009021t1,Unknown
144219,Funhe2EKm009021,
144223,Funhe2EKm009022,
144409,Funhe2EKm009030t1,"NACHT, LRR and PYD domains-containing protein 4 (100%T)"
144408,Funhe2EKm009030,
144372,Funhe2EKm009028t1,Chromosome 14 open reading frame (100%T)
144371,Funhe2EKm009028,
144348,Funhe2EKm009027t1,Gamma-aminobutyric acid receptor subunit rho-2 (100%M)
144347,Funhe2EKm009027,
255232,Funhe2EKm020303,
255233,Funhe2EKm020303t1,Uncharacterized protein (99%U)
226873,Funhe2EKm016524t1,Uncharacterized protein
226871,Funhe2EKm016524,
255236,Funhe2EKm020304,
255237,Funhe2EKm020304t1,Lipid phosphate phosphatase-related protein type (58%T)
255260,Funhe2EKm020306t1,Uncharacterized protein
255258,Funhe2EKm020306,
255250,Funhe2EKm020307,
255241,Funhe2EKm020305t1,Uncharacterized protein
255240,Funhe2EKm020305,
255251,Funhe2EKm020307t1,microfibril-associated glycoprotein 4 (60%M)
144484,Funhe2EKm009049t1,Uncharacterized protein
144483,Funhe2EKm009049,
144489,Funhe2EKm009050,
144490,Funhe2EKm009050t1,Unknown
144427,Funhe2EKm009033t1,Neuronal PAS domain-containing protein (100%M)
144426,Funhe2EKm009033,
144452,Funhe2EKm009039,
144449,Funhe2EKm009038t1,Zinc finger BED domain-containing protein (92%T)
225368,Funhe2EKm009040,
144448,Funhe2EKm009038,
144471,Funhe2EKm009048t1,Uncharacterized protein
144470,Funhe2EKm009048,
144467,Funhe2EKm009043t1,"CDD: INT_Cre, Cre recombinase, C-terminal catalytic domain (95%C)"
144466,Funhe2EKm009043,
144460,Funhe2EKm009042,
144461,Funhe2EKm009042t1,Uncharacterized protein (61%T)
144457,Funhe2EKm009041t1,General transcription factor II-I repeat domain-containing protein 2A (11%U)
144456,Funhe2EKm009041,
144453,Funhe2EKm009039t1,Uncharacterized protein
225370,Funhe2EKm009040t1,TE: Reverse transcriptase (66%Z)
255268,Funhe2EKm020309t1,"cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene (24%P)"
255267,Funhe2EKm020309,
255279,Funhe2EKm020312,
255281,Funhe2EKm020312t1,Uncharacterized protein
144526,Funhe2EKm009054,
144527,Funhe2EKm009054t1,BCL2 binding component (72%M)
144534,Funhe2EKm009055,
144535,Funhe2EKm009055t1,SUMO1 activating enzyme subunit (100%P)
144499,Funhe2EKm009053,
144500,Funhe2EKm009053t1,Coiled-coil domain-containing protein (100%T)
144578,Funhe2EKm009057t1,Cdc42 effector protein (100%M)
144582,Funhe2EKm009058,
144583,Funhe2EKm009058t1,"Excision repair cross-complementing rodent repair deficiency, complementation group (90%M)"
144577,Funhe2EKm009057,
144554,Funhe2EKm009056,
144555,Funhe2EKm009056t1,Zinc finger CCCH domain-containing protein (74%M)
144628,Funhe2EKm009059,
144655,Funhe2EKm009060,
144656,Funhe2EKm009060t1,Uncharacterized protein
144657,Funhe2EKm009060t1,Uncharacterized protein
144664,Funhe2EKm009061,
144665,Funhe2EKm009061t1,Uncharacterized protein
144671,Funhe2EKm009062,
144672,Funhe2EKm009062t1,Creatine kinase M-type (91%M)
243539,Funhe2EKm018452,
243541,Funhe2EKm018452t1,MAP/microtubule affinity-regulating kinase 4 (94%M)
144687,Funhe2EKm009064,
144688,Funhe2EKm009064t1,Uncharacterized protein (77%Z)
144629,Funhe2EKm009059t1,Kinesin light chain 1 (100%M)
255288,Funhe2EKm020313t1,GTPase IMAP family member (87%T)
255287,Funhe2EKm020313,
248811,Funhe2EKm020315,
248813,Funhe2EKm020315t1,"Complement component 1 Q subcomponent-binding protein, mitochondrial (100%T)"
255295,Funhe2EKm020314t1,Uncharacterized protein
255294,Funhe2EKm020314,
255299,Funhe2EKm020317t1,Protocadherin alpha-3 (99%P)
255298,Funhe2EKm020317,
144855,Funhe2EKm009082,
144856,Funhe2EKm009082t1,Ribonuclease H1 (99%Z)
144859,Funhe2EKm009083,
144860,Funhe2EKm009083t1,Uncharacterized protein
144852,Funhe2EKm009081t1,Uncharacterized protein
144851,Funhe2EKm009081,
144865,Funhe2EKm009086,
144866,Funhe2EKm009086t1,Uncharacterized protein
144746,Funhe2EKm009071,
144747,Funhe2EKm009071t1,TE: Transposase (89%P)
144750,Funhe2EKm009074,
144751,Funhe2EKm009074t1,Coagulation factor VIII (50%Z)
144755,Funhe2EKm009076,
144756,Funhe2EKm009076t1,"Solute carrier family 38, member (100%P)"
144792,Funhe2EKm009077,
144793,Funhe2EKm009077t1,Crestin (81%C)
144817,Funhe2EKm009080t1,"Interleukin 6 signal transducer (gp130, oncostatin M receptor) (100%P)"
144816,Funhe2EKm009080,
144802,Funhe2EKm009078,
144803,Funhe2EKm009078t1,Unknown
144810,Funhe2EKm009079,
144811,Funhe2EKm009079t1,Purine-rich element-binding protein gamma (100%M)
144700,Funhe2EKm009065t1,Homeobox protein Nkx-6.1 (100%Z)
144699,Funhe2EKm009065,
144727,Funhe2EKm009070,
144728,Funhe2EKm009070t1,"Pro-neuregulin-1, membrane-bound (100%M)"
144704,Funhe2EKm009066t1,60S ribosomal protein L17 (100%P)
144703,Funhe2EKm009066,
144719,Funhe2EKm009068t1,Malignant fibrous histiocytoma-amplified sequence (100%T)
144718,Funhe2EKm009068,
255303,Funhe2EKm020318t1,Zinc finger protein (97%P)
255302,Funhe2EKm020318,
255308,Funhe2EKm020319,
255309,Funhe2EKm020319t1,Zinc finger protein 544 (29%U)
255312,Funhe2EKm020320,
255313,Funhe2EKm020320t1,DNA-(apurinic or apyrimidinic site) lyase (51%M)
255318,Funhe2EKm020321,
255319,Funhe2EKm020321t1,Replicase/helicase/endonuclease (72%S)
255322,Funhe2EKm020322,
255338,Funhe2EKm020323t1,Uncharacterized protein
255337,Funhe2EKm020323,
255323,Funhe2EKm020322t1,Uncharacterized protein
255361,Funhe2EKm020325t1,Secretory phospholipase A2 receptor (62%M)
255360,Funhe2EKm020325,
255370,Funhe2EKm020327,
255371,Funhe2EKm020327t1,Unknown
255376,Funhe2EKm020328,
255377,Funhe2EKm020328t1,"NACHT, LRR and PYD domains-containing protein 1 (5%U)"
144913,Funhe2EKm009090t1,"39S ribosomal protein L2, mitochondrial (99%P)"
